source,target
12178,100355
100355,119062
13048,53705
53705,33596
53705,11975
53705,12171
33596,80265
80265,53716
53716,107517
107517,53711
53711,96295
96295,53709
53709,53713
96720,99467
99467,99471
37312,34841
37312,172247
37312,971455
34841,13004
13004,15895
13004,54084
13004,13004
13004,47833
15895,22499
15895,14285
15895,26900
15895,32357
49307,68610
68610,104520
104520,83615
70943,12156
12156,12166
12166,12165
12165,12148
12148,12151
40877,12161
12161,12160
12160,12159
12159,12193
12193,99426
99426,77440
77440,75252
75252,88268
88268,86140
86140,85390
85390,75611
75611,16803
16803,88260
88260,91324
22327,70552
70552,58329
58329,58233
58233,49729
49729,55671
55671,30777
30777,50641
50641,34155
34155,68779
34155,209100
34155,19777
68779,59858
59858,60219
60219,70714
70714,70530
70530,86413
86413,58118
58118,53540
53540,80948
80948,58108
58108,77813
77813,22501
22501,27953
85177,13000
13000,68080
68080,14271
14271,14271
14271,30704
30704,22997
22997,30667
30667,25955
72408,68644
68249,53535
53535,68812
68812,37076
37076,58388
58388,37085
37085,14107
14107,13274
13274,45890
45890,47561
47561,48762
48762,62730
62730,59825
59825,63381
63381,67760
75799,56226
56226,57488
57488,69280
69280,73864
73864,14151
54945,72882
72882,62578
62578,62578
62578,46348
46348,48724
48724,53699
53699,58793
58793,50325
50325,55445
55445,65187
65187,58795
49790,54889
54889,12633
12633,38142
38142,39358
39358,48001
48001,37457
37457,16812
16812,48076
16812,696306
48076,46409
46409,49616
57764,63301
57764,59204
59204,33283
48271,65193
48271,983036
48271,107072
48271,32690
14285,46917
46917,39024
39024,46813
46813,41311
41311,851661
851661,46728
851661,975065
28542,19795
19795,28204
19795,30044
19795,37736
19795,794350
19795,85697
28204,45616
45616,30044
37736,17954
17954,52000
52000,20182
48029,60589
60589,42989
42989,39138
39138,37403
37403,37479
37479,60460
60460,12155
12155,12348
12348,35568
12348,349982
12348,57120
35568,12154
12154,30249
30249,14938
14938,14938
14938,14937
14937,18525
18525,26211
26211,26210
26210,33078
33078,30606
30606,59243
59243,58085
56243,87258
87258,31530
31530,54582
11832,54902
11832,31871
11832,214670
11832,34251
31871,54895
54895,53984
53984,57892
57892,41431
41431,55320
55320,13731
39756,27180
32357,34982
34982,37160
37160,36035
36035,46763
12529,12929
12929,54022
54022,27923
27923,37286
37286,34338
34338,38045
38045,48783
48783,23745
23745,53698
32881,28089
32881,68184
32881,432271
32881,695494
28089,28089
28089,54084
47833,46654
46654,28948
28948,102434
28948,11827
28948,947685
46874,49002
49002,45089
45089,45086
45086,48514
48514,31392
31392,48513
48513,11847
11847,40722
40722,45090
45090,41466
41466,48516
48516,48512
48512,48510
48510,48525
48525,45349
48499,48521
48499,656979
48521,48518
48748,46380
46380,37080
46380,46363
46380,37073
37080,48320
48320,46358
46358,33634
46358,22113
46358,46363
33634,40459
40459,48017
48017,48011
48011,40754
47758,19762
19762,37036
47073,22113
37073,41853
46988,37090
37090,46398
26524,28597
28597,46342
46342,25867
25867,40284
40284,46967
46967,46202
46202,28813
28813,32690
32690,37705
37705,37001
37001,33503
37001,823247
37001,463237
33503,36983
36983,31820
31820,13497
13497,33696
33696,44663
34017,34219
36717,32813
36717,964065
36717,39818
32813,15246
32813,20290
15246,31340
31340,35682
35682,26938
35682,47994
35682,24491
35682,572709
35682,50573
35682,390426
35682,1498407
35682,90659
35682,686418
35682,35682
35682,467178
35682,1496808
35682,39856
24491,20290
24491,697616
20290,866446
20290,18758
20290,20843
20290,672161
40104,12533
12533,9503
9503,390426
9503,13087
9503,1498407
9503,445783
37982,33603
33603,26784
26784,13047
13047,13087
13087,1501229
13087,955169
13087,83532
13087,9411
13087,1498407
22682,14492
22682,23064
14492,43668
14492,686136
14491,9490
9490,15537
9490,274775
15537,11361
11361,31928
37986,9474
9474,9475
9474,925631
9474,214111
13453,10676
10676,37916
10676,269349
10676,10759
10676,9338
10676,380427
37916,31403
37916,56314
37916,413010
31403,24457
24457,9242
24457,9335
24457,88356
24457,20772
24457,214111
24457,15654
9242,5476454
9242,9379
9240,9418
9510,9365
9510,19267
9510,29293
9510,36320
9510,41937
9510,63990
9510,23361
9510,23534
9510,9340
9510,829581
9510,22670
9365,12540
12540,9370
12540,213114
12540,41716
12540,712678
9370,10672
9370,18268
9370,9335
9370,1020712
10740,99095
10740,33940
10740,12824
32337,13340
32337,21645
32337,31408
32337,24783
32337,10859
32337,15593
13340,13339
13340,33856
13340,22086
13339,1464402
13339,35525
13339,11352
13339,197305
13339,1020712
13339,22086
13339,17549
13339,214111
13339,16344
13339,13339
13339,19267
24166,26791
24166,25634
19267,23709
19267,843916
19267,88356
19267,1501229
19267,9475
19267,10756
19267,47633
19267,26324
19267,64502
19267,23361
19267,25634
19267,19267
19267,18268
19267,28186
19267,9221
19267,37156
19267,49246
19267,24783
19267,32159
23534,18268
23534,197305
18268,33940
18268,197731
18268,42124
18268,811376
18268,54637
18268,9249
18268,12764
18268,21192
18268,65996
18268,17831
22431,33940
25634,13991
25634,41937
25634,10743
25634,43668
25634,13690
25634,70822
25634,13467
25634,17249
13991,13409
13991,147717
13991,15441
13991,12824
13409,9475
13409,131805
13409,433972
9475,89360
9475,180328
9475,13469
9475,9314
9475,269349
9475,121062
9475,672594
9475,16344
15778,32823
32823,23064
32823,13709
32823,88066
23064,13452
23064,726235
13452,9231
13452,1581250
13452,25394
9231,9244
9244,10857
9318,9226
9318,9316
9318,585339
9226,516525
9226,610775
9226,681901
9226,75406
9221,687088
9221,99735
9221,70822
9221,241979
9221,700158
9221,39473
9221,671459
9221,697858
9221,671665
9248,13467
9248,695738
9248,666364
9253,9220
9253,706040
9220,88356
9220,41716
9220,41867
9220,14886
9220,11568
9220,132945
9220,672368
9220,9302
9316,9491
9316,11662
9316,15538
9316,233389
9316,33980
9316,11358
9491,15536
15536,11362
11362,11358
11358,33690
11358,233389
11358,576585
11358,592213
33690,9493
28541,9494
9494,9328
9494,217223
9494,942272
9328,31928
31928,9388
9527,37965
16502,9676
9676,11662
9676,75734
9676,17831
9676,671077
11662,346303
11662,17831
15538,9302
9302,9249
9249,38006
9249,300215
9249,273942
9249,100674
9249,65996
9249,269349
9249,54637
9249,11438
9249,169927
9249,21093
9249,16455
9249,41891
9249,671227
9249,32282
9249,516525
9249,49246
38006,9379
38006,17208
9379,16281
9379,41716
9379,16455
16281,16455
16455,18556
18556,33487
18556,1380609
18565,14929
18565,17833
18565,163882
18565,147717
18565,34099
18565,506789
14929,9615
14929,23787
9615,17829
17829,10406
29293,15479
29293,15357
29293,12824
29293,47633
29293,1060929
29293,28193
29293,36965
15479,10411
15479,162224
15479,10060
10411,17004
10411,19018
10411,354169
17004,38221
17004,354169
17004,88356
38221,38874
38221,9464
38221,38221
38221,38239
38221,26910
38221,23120
38874,13682
13682,15621
13682,10859
15624,15628
15624,15015
15624,26910
20921,9463
10857,9461
10857,43051
9461,10858
9461,241422
9461,12242
9461,43051
9461,9658
10858,10858
10858,15621
10859,11438
10859,537073
11438,15015
11438,1186753
11438,25703
11438,13709
11438,15521
11438,126155
11438,32159
23120,34491
23120,402743
23120,1467435
23120,687584
23120,174353
23120,15593
34491,10861
34491,147717
34491,213114
34491,677741
34491,197305
34491,54767
34491,1504429
34491,27281
34491,88356
34491,59176
34491,801238
34491,22670
34491,1006215
34491,11352
34491,592213
34491,11353
34491,18223
10861,23361
23361,1267679
1267679,1126976
1126976,54459
54459,1105444
1105444,1045131
1045131,1045124
1045124,787282
787282,855996
787282,518004
787282,786614
855996,102378
102378,30858
102378,467787
102378,371627
30858,518004
786614,18346
18346,711435
18346,699767
18346,18346
18346,31702
711435,237105
237105,44209
44209,132380
132380,658858
658858,703108
703108,699767
31702,508657
31702,214111
31702,384442
508657,1050882
27439,48661
27439,56891
27439,225213
27439,34535
27439,39395
27439,40362
27439,31643
27439,55011
27439,47330
48661,9186
9186,343699
343699,548763
548763,8947
8947,10299
8947,13215
8947,15037
10299,8904
8904,34055
34055,329191
329191,68842
68842,701617
68842,33110
68842,25496
701617,99675
99675,74801
74801,76824
76824,215584
76824,68442
76824,39063
76824,11559
76824,33110
76824,40895
76824,38112
76824,24385
76824,15024
76824,109937
76824,321639
76824,18589
76824,38995
76824,39011
76824,111559
76824,21076
76824,77119
76824,74391
215584,38112
215584,39063
215584,203080
38112,503233
38112,37354
38112,321432
38112,50722
38112,15024
38112,32800
38112,166554
38112,109937
38112,57209
38112,63357
38112,38112
38112,179887
38112,39063
38112,203080
38112,32810
38112,77119
38112,67246
38112,19684
503233,206481
503233,51542
503233,331688
206481,53610
53610,56612
53610,39063
53610,109937
53610,23985
53610,40818
56612,35705
35705,77119
77119,68442
77119,21076
39063,497081
39063,39011
39063,15024
39063,166554
39063,20755
39063,305945
39063,16668
39063,45900
39063,40895
39063,56461
39063,109937
39063,18589
39063,97057
39063,26820
39063,1195137
497081,32800
32800,24385
32800,153668
24385,211141
24385,68726
24385,15024
24385,51736
24385,11559
24385,153668
24385,298252
24385,107502
24385,39011
24385,109937
24385,105177
24385,25496
24385,26820
24385,105085
24385,18446
24385,284410
24385,270605
24385,153630
24385,36789
24385,65537
24385,27896
24385,52200
24385,1900859
24385,4540874
24385,31985
24385,21557
24385,9591
24385,24385
24385,43061
24385,21261
24385,20987
24385,25865
24385,40064
24385,579893
24385,456260
24385,1232476
24385,287314
24385,32600
24385,28594
24385,19764
24385,621507
24385,33455
24385,25317
24385,1207670
24385,187064
24385,48310
24385,58469
24385,382984
24385,37359
24385,9175
24385,74880
24385,749295
24385,167226
211141,37354
37354,15024
321432,68726
15024,51736
15024,139924
15024,179887
15024,56461
15024,25227
15024,83715
51736,42746
11559,29923
11559,41716
11559,18398
11559,17884
11559,39133
11559,238488
11559,49364
11559,179172
11559,33158
11559,45629
11559,15909
11559,35840
11559,59552
11559,78587
11559,43667
11559,32810
11559,43235
11559,85330
11559,36242
11559,33498
11559,94174
11559,35729
11559,24274
11559,67270
11559,75469
11559,33110
33110,24858
33110,36242
33110,17402
24858,40895
24858,200249
24858,11119
40895,298252
50722,39011
39011,38794
39011,784709
16668,139924
16668,45900
16668,25496
16668,38995
16668,67246
321639,20755
63357,32810
63357,201762
179887,36242
18589,74391
18589,25496
32810,150714
32810,43235
32810,18398
201762,30271
30271,54094
30271,238341
30271,520651
30271,598332
30271,27720
30271,55011
30271,77015
54094,25227
54094,360195
54094,296333
36242,83796
36242,12808
36242,17402
36242,344275
36242,42746
36242,353879
36242,568741
36242,22478
36242,196010
36242,15909
36242,43667
36242,32615
36242,36242
25496,37779
25496,97057
21076,83439
21076,111559
21076,254691
21076,970588
21076,17726
83439,120600
83439,1210005
83439,64128
83439,111282
83439,110601
120600,111559
111559,18368
111559,110601
111559,111282
111559,111559
18368,48110
18368,117017
18368,41612
48110,117017
105177,67347
67347,37779
67347,25631
67347,232443
26820,28978
67246,67246
1195137,43209
43209,184696
43209,16153
43209,38058
184696,672406
672406,719023
671812,703244
671812,203709
671812,17249
693942,13075
15595,538342
538342,157623
157623,23753
23753,36743
23753,9591
23753,949048
23753,28198
23753,812859
23753,120869
23753,176003
23753,51688
23753,78129
23753,45554
36743,10704
10704,25631
25631,86691
25631,30723
25631,281142
25631,42746
25631,12808
25631,1100761
25631,9150
86691,85773
85773,70649
70649,16153
16153,682984
16153,48566
38058,38058
38058,32727
38058,38560
32727,25399
25399,120326
25399,266934
1267647,1241973
1176208,4731386
10759,111737
10759,15389
709825,1001163
709825,694682
709825,186516
1001163,652204
19684,1084857
19684,1412054
19684,390291
19684,3973038
19684,10279
42124,27281
42124,88066
42124,88356
42124,64502
42124,1484901
42124,1484958
42124,43933
42124,197305
42124,43711
1258459,180328
1258459,2177911
180328,564792
180328,42986
180328,174957
180328,11381
180328,712839
139697,11352
139697,866147
139697,19505
139697,892375
285507,2039866
1418564,1504429
1418564,200915
1431555,966126
15389,22701
15389,111569
1328720,574327
574327,402380
574327,225717
1242109,10477
10477,10056
10056,229345
128523,1127773
1127773,799549
1161228,21379
21379,1062956
1062956,123310
123310,13730
13730,14712
13730,680899
226248,1145189
148251,33940
33940,119609
33940,942272
33940,20843
719128,1081482
28193,524758
28193,704210
28193,341730
28193,70540
28193,54637
28193,9338
28193,129236
28193,132945
28193,36320
1050099,176536
176536,18908
176536,472366
176536,421494
176536,830541
176536,176536
176536,949165
18908,89732
89732,18415
18415,22086
18415,472251
18415,21093
18415,12824
18415,32563
18415,53485
18415,111076
18415,21222
988101,94568
94568,220155
143669,218759
218759,716457
218759,23465
218759,54609
218759,23541
716457,1403635
1403635,3008042
3008042,3008708
3008708,9107
9107,9507
9107,102712
9107,46814
9507,460777
9507,23348
9507,27376
460777,998441
998441,3857048
3857048,14713
14713,22449
22449,1269800
1269800,1020682
80177,1134387
80177,4212113
4212113,3545161
3191675,179700
179700,431027
431027,914700
914700,913860
913860,922859
922859,922926
922926,913918
913918,914008
914008,923109
923109,923217
923217,923232
923232,434012
434012,93693
93693,65286
65286,3602740
3602740,45723
131960,26165
26165,595982
595982,45970
595982,637116
595982,39628
45970,254901
254901,65695
23465,1380809
23465,98594
23465,29302
23465,1232285
23465,20445
23465,114127
172616,448710
448710,1295948
1369343,63060
63060,98594
1319004,1582537
1582537,1582647
1582647,38435
38435,1519293
38435,1751569
38435,61632
1519293,1751569
1519293,1528294
1519293,61632
61632,20445
61632,85169
61632,566225
61632,54609
61632,57528
61632,215075
61632,175786
61632,210258
20445,29302
20445,244116
20445,232750
20445,94462
1232285,693426
693426,1577252
1577252,1576267
1576267,1084612
1084612,25767
25767,1508686
1508686,132165
132165,1450395
1450395,1356448
1356448,1403871
1403871,668478
668478,12391
12391,1114649
1114649,12390
12390,1025067
1025067,403058
403058,62911
62911,77181
77181,1528294
85169,1150622
1150622,72065
72065,270110
270110,614948
614948,286193
286193,69558
69558,353455
353455,281504
281504,310237
310237,529156
529156,292722
292722,195791
195791,10202
10202,840561
840561,1479389
1479389,69176
69176,78579
78579,92395
92395,1462466
1462466,1458632
1458632,9667
9667,9216
9216,1212660
9216,1519118
9216,296819
9216,29116
9216,17503
1212660,1456379
1456379,1450520
1450520,566225
23541,843916
23541,48464
23541,14051
14051,156410
14051,22809
156410,24208
24208,111604
111604,9423
111604,111604
111604,9411
111604,903895
111604,10598
111604,14015
111604,239324
9423,12072
9423,529173
9423,1105817
12072,11498
12072,11392
12072,24073
12072,192547
12072,12072
12072,22192
25567,4654101
4654101,4654101
14015,11392
14015,11086
14015,903895
14015,1456512
14015,4946172
14015,32563
14015,1262437
14015,22279
14015,206685
14015,430770
11392,1456512
11392,22809
24073,80272
24073,30758
728667,144210
728667,419157
144210,1291861
9411,22809
9411,856758
9411,2693409
9411,19018
9411,23277
9411,21222
9411,364855
9411,53485
22809,11507
22809,62630
22809,806977
22809,32563
22809,53485
11507,635070
11507,192547
635070,192547
192547,186235
22192,62630
22192,200264
22192,336520
22192,479651
62630,53485
62630,49246
806977,12074
806977,160469
516373,13311
13311,1464625
9304,486803
10598,202194
202194,619811
619811,3607808
890806,715801
715801,3013370
3013370,3557572
3557572,3474015
3474015,3464659
3464659,668027
668027,14071
275797,2180607
2180607,2069807
2069807,1372671
3414146,664802
664802,1346374
1346374,1562313
20363,249841
12927,80272
30758,576585
30758,26324
30758,1121177
30758,11888
30758,14192
30758,32563
186235,25548
186235,724437
200264,1504429
1504429,37571
1504429,2045466
1504429,64541
1504429,4997564
1504429,1157282
1504429,51856
1504429,2861667
1504429,41716
1504429,88356
1504429,1078807
1504429,172349
1504429,692242
1504429,724298
1504429,88066
1504429,69847
1504429,27309
1504429,14802
1504429,11348
1603322,2262800
1603322,11888
2262800,690226
2262800,2861667
2262800,27281
2262800,220372
147717,163882
147717,13576
147717,213114
147717,1161182
147717,1023505
147717,434119
147717,803626
147717,200915
147717,68674
147717,22670
147717,88066
147717,147717
147717,61492
147717,26650
147717,993665
147717,27281
147717,27309
147717,4769339
64541,3728229
64541,670790
331228,757297
757297,213114
213114,172349
213114,161744
172349,4995246
172349,1430227
172349,27309
172349,660174
172349,15606
4995246,4997564
4995246,4993614
4995246,4998370
4997564,4992438
4997564,4993614
1427233,23257
1427233,58857
17833,88356
17833,449274
15441,11349
15441,109826
1464402,80987
1464402,458649
1464402,41716
1464402,197305
1464402,94862
1464402,233389
1464402,10757
1464402,12824
1464402,23787
1464402,13690
1464402,9338
80987,27281
80987,59935
27281,1272991
27281,85830
27281,13709
27281,1006215
27281,1033492
27281,23889
88066,13576
88066,51856
88066,316732
88066,269349
88066,41716
88066,101018
88066,14326
88066,88066
88066,434703
88066,1071935
88066,16570
88066,13031
13576,1176266
1161182,51856
1161182,660174
51856,19018
51856,214111
51856,624072
51856,79093
51856,188353
51856,76547
51856,73917
51856,427696
19018,161744
19018,670790
161744,34099
677741,54767
54767,10526
10526,713121
10526,134463
10526,10757
713121,1404110
1404110,41716
1404110,99686
41716,220372
41716,1105909
41716,109826
41716,900481
41716,128073
41716,136196
41716,143545
41716,35000
41716,430770
41716,163896
41716,122858
41716,73917
41716,79093
41716,683318
41716,55527
41716,27309
41716,22086
41716,238945
41716,1478096
41716,29915
41716,58012
99686,9338
99686,9314
99686,232536
99686,70822
9338,354593
9338,13426
354593,96504
96504,458649
127465,197305
127465,54637
127465,253551
127465,671228
197305,136196
197305,100674
197305,65996
197305,26650
197305,70822
197305,10669
197305,41937
197305,99231
1430227,88356
27309,26578
27309,174712
88356,214111
88356,25912
88356,69847
88356,1559078
88356,15653
88356,1156853
88356,618178
88356,88356
88356,12824
88356,1462849
88356,19460
88356,679951
88356,15357
88356,50573
88356,219989
88356,19655
88356,85830
134463,26067
26067,12824
12824,3554153
12824,40487
12824,12824
12824,99095
12824,197731
12824,16420
214111,13729
214111,16238
214111,214111
214111,1242428
214111,787639
214111,549159
214111,13950
214111,35285
214111,15010
214111,17549
214111,9197
214111,672594
214111,16344
214111,672270
214111,214622
214111,128571
214111,218499
214111,41937
220372,186373
220372,35778
54637,41937
54637,63990
54637,10279
54637,346303
692242,715894
715894,269349
269349,107054
269349,10408
269349,573991
269349,91245
269349,11888
269349,529173
269349,974733
269349,22086
109826,25510
109826,13031
109826,434703
25510,420900
25510,99077
25510,381642
25510,25932
25510,386752
25510,51498
26333,513123
513123,227135
15606,131805
15606,993665
131805,1498407
13031,773537
13031,622591
13031,993665
101018,13069
101018,25484
101018,129187
13069,72752
13069,1178834
13069,1023505
13069,391330
13069,26097
13069,50685
72752,622202
72752,81726
72752,427696
622202,25912
26578,274165
274165,19061
274165,36938
274165,330094
274165,717453
19061,1570785
1570785,1570785
1570785,13729
13729,59176
13729,717453
801238,1559078
1475004,1306890
1306890,1200221
1200221,434119
434119,59935
434119,85830
200915,14802
11348,36320
11348,1462849
11348,22199
11348,4334663
36320,1105909
36320,171342
64502,18223
64502,1422198
18223,1053679
18223,162224
1053679,548845
548845,14326
900481,111737
111737,993665
111737,259969
993665,9407
993665,1272991
993665,19445
993665,726684
993665,99005
993665,99077
993665,39473
1048017,1049993
1048017,1376994
1048017,1051212
1048017,161852
1376994,1376994
1376994,1052029
1052029,740177
1052029,1052029
1052029,1051212
740177,26259
26259,354169
354169,3888359
15653,9407
15653,129409
15653,111076
1156853,1338429
1338429,1338429
1338429,36820
36820,773537
773537,167263
773537,19934
167263,381642
381642,618178
381642,259969
381642,19934
381642,1178834
381642,687473
9407,123538
622591,19445
726684,874485
874485,951696
874485,529173
874485,241805
951696,99005
99005,18450
99005,4638886
99077,99077
85830,20843
85830,99190
85830,132708
85830,144739
85830,191936
13709,9066
717453,803626
717453,310781
68674,19783
68674,1443087
22670,425840
22670,91234
39473,17208
218398,1071935
161852,61492
26650,1242428
26650,1346347
1150876,104364
104364,434970
434970,840314
434970,1531151
840314,391557
391557,4233672
391557,1144292
391557,68088
391557,13666
4233672,957415
30723,68729
68729,83792
68729,175415
68729,22458
68729,12808
68729,202082
68729,17216
68729,113651
68729,42207
68729,114112
68729,90774
68729,31578
68729,1570867
68729,203602
68729,10385
68729,407241
68729,35080
676662,953317
953317,857500
857500,390916
65254,764864
764864,3225874
3225874,570779
3225874,1278051
729761,187311
187311,106397
106397,83796
12808,390367
12808,16947
12808,148867
12808,56355
12808,38990
12808,162029
12808,128937
12808,167076
12808,77028
12808,15445
12808,26221
12808,4598467
390367,4540874
4540874,175252
4540874,4491500
4540874,23438
4540874,138530
175252,29825
29825,1589472
1589472,17216
1589472,1787396
1589472,9822
1589472,1457575
17216,1247431
17216,306649
17216,44660
17216,14498
17216,58476
17216,19578
17216,928524
17216,994202
17216,113651
567080,3034289
567080,33236
567080,60033
3034289,33014
33014,1020326
63205,16165
63205,606261
63205,397046
63205,53171
16165,31341
31341,1247431
13073,2359382
2359382,3189164
3189164,3120373
3120373,2962965
2962965,908749
908749,383985
383985,166543
166543,547108
547108,29242
29242,41330
29242,59819
29242,64265
41330,111304
41330,1077271
41330,801986
41330,41500
41330,194944
41330,1157995
41330,716493
41330,53436
41330,1103694
41330,64265
41330,323866
41330,41222
41330,340882
41330,649262
41330,37045
41330,78953
41330,129355
41330,342129
41330,41330
41330,124930
41330,387387
41330,437583
41330,187427
41330,421752
41330,364140
41330,71442
41330,146770
41330,292903
41330,77352
41330,162073
41330,42146
41330,29508
41330,147159
41330,26714
41330,38543
41330,53895
41330,41860
41330,71805
111304,1077271
111304,1254535
111304,230599
111304,969594
111304,64265
111304,205977
111304,59819
111304,9354
111304,323866
111304,962344
111304,692233
111304,217209
111304,1203846
111304,223900
111304,57808
111304,1157995
111304,71442
111304,40856
111304,106570
111304,352737
111304,1103694
111304,1462010
111304,716493
111304,115271
111304,44056
111304,599713
111304,40473
111304,12207
111304,421711
111304,334530
111304,111304
111304,67069
111304,26714
111304,801986
111304,583401
111304,340882
111304,77352
111304,421752
111304,129355
111304,23055
111304,78953
111304,53436
111304,350664
111304,329730
111304,47531
111304,777133
111304,906229
111304,32651
111304,42146
111304,48418
111304,17325
111304,162073
111304,261214
111304,299089
111304,32705
111304,275248
111304,124930
111304,223021
111304,342129
111304,370359
111304,12959
111304,146770
111304,165914
111304,140132
111304,12955
1077271,142896
801986,692233
801986,1254535
801986,59819
801986,26714
801986,142978
801986,48795
801986,49340
801986,599713
692233,178580
692233,1103694
692233,71442
692233,323866
692233,23055
692233,12964
692233,49340
692233,64265
692233,57808
692233,238463
692233,1157995
178580,819799
178580,23055
178580,41721
178580,34497
819799,41500
819799,12677
819799,5236248
41500,59819
41500,37541
194944,78698
194944,1497039
194944,1126377
194944,59819
194944,230599
194944,962344
194944,42665
194944,1157995
194944,1103694
194944,23055
194944,153910
78698,847774
78698,64265
78698,1157995
78698,44056
78698,1103694
847774,5651414
5651414,10720
10720,1157995
10720,51619
10720,153290
10720,231245
10720,21769
10720,174637
10720,9117
10720,194488
1157995,49340
1157995,22999
1157995,1103694
1157995,23055
1157995,42665
1157995,839863
1157995,296903
1157995,42146
1157995,261214
1157995,41222
59819,43464
59819,1203846
59819,313249
59819,64265
59819,323866
59819,186899
59819,34520
59819,1261654
59819,59817
37541,1569069
1569069,12675
12675,1568971
12675,3456209
12675,29906
1568971,5097646
5097646,4491654
4491654,461295
461295,12673
461295,1424270
461295,1421425
461295,923049
461295,596482
12673,12672
12672,52212
52212,1569020
1569020,5226561
5226561,4487656
4487656,4497218
4497218,29636
29636,1569109
1569109,1569081
1569081,1569036
1569036,1568958
1568958,1568992
1568992,1568926
1568926,3456269
3456269,3456209
29906,12677
29906,12662
29906,12663
12677,47965
12677,596482
5236248,1497039
1126377,206446
1126377,9356
1126377,633469
1126377,142896
1126377,49340
206446,642018
206446,4847477
206446,9356
206446,142978
206446,29508
206446,26714
642018,48693
48693,808958
48693,41860
48693,124930
48693,23055
48693,57938
808958,43464
808958,11880
808958,215876
808958,59817
808958,1103694
808958,48795
808958,41222
808958,9354
808958,778655
808958,124930
1203846,49340
1203846,13559
1203846,129355
230599,238463
230599,124930
230599,645936
230599,323866
230599,140132
969594,4847477
9356,49340
9356,23776
9356,323866
9356,517497
9356,108801
9356,71442
9356,62368
9356,29740
633469,120428
120428,999004
120428,9066
120428,442990
999004,43450
43450,4003918
4003918,4653795
4653795,1231071
1231071,12207
12207,64265
12207,59817
12207,12207
12207,716493
12207,170860
12207,30790
64265,323866
64265,57808
64265,9354
64265,1103694
64265,900091
64265,778655
64265,23055
64265,42665
64265,41222
64265,124930
64265,129355
64265,83531
64265,342129
64265,129285
64265,421752
64265,223021
64265,64265
64265,505635
64265,26714
64265,108801
64265,105108
205977,1513883
1513883,49340
49340,2680944
49340,83531
49340,217209
49340,44056
49340,23055
49340,26424
49340,1462010
49340,1103694
49340,1417712
49340,49341
49340,129355
2680944,313249
323866,12958
323866,23055
323866,42146
323866,716493
323866,71442
323866,57808
323866,42665
323866,129355
323866,334530
323866,9197
323866,39924
323866,231245
323866,421711
323866,342129
323866,43060
323866,223021
323866,30790
323866,53895
323866,62368
186899,26714
186899,9354
186899,23055
26714,9197
26714,53895
26714,56797
142978,23055
142978,142896
142896,42665
9354,773655
9354,716493
9354,10983
83531,1103694
83531,72049
1103694,44056
1103694,42665
1103694,171545
1103694,782731
1103694,17312
1103694,153910
1103694,38554
1103694,23055
1103694,115271
1103694,53436
1103694,421711
1103694,716493
1103694,106570
1103694,40473
1103694,41222
1103694,123662
1103694,1303570
1103694,296903
1103694,49341
1103694,579722
1103694,42146
1103694,341646
217209,44056
217209,23055
44056,44056
44056,124930
44056,72049
44056,215116
42665,71442
42665,1491290
71442,716493
71442,59817
71442,505635
71442,238463
71442,129355
71442,12958
71442,22999
71442,396701
71442,38554
12958,906229
716493,72049
716493,41860
716493,607805
716493,777133
716493,803119
716493,649262
716493,37045
716493,187427
716493,124930
716493,517497
716493,13426
23055,782731
23055,1289276
23055,421711
23055,41222
23055,999312
23055,10983
23055,778655
23055,340882
23055,140132
23055,129355
23055,583401
23055,341646
23055,78953
23055,38543
23055,308555
23055,342129
23055,334530
23055,53436
23055,129285
23055,38568
23055,9197
23055,187427
23055,60787
23055,299606
23055,315191
23055,38554
23055,505635
23055,23055
23055,303750
23055,447960
23055,430842
23055,53895
23055,102431
23055,88296
23055,72049
23055,77352
23055,22994
23055,183684
23055,108801
23055,88283
23055,12955
23055,101190
23055,60313
23055,56797
23055,58107
23055,40440
23055,56851
23055,57808
23055,56874
12964,2183643
2183643,171545
1491290,2057200
2057200,223900
57808,9332
57808,14991
57808,38554
57808,43060
57808,57938
40856,91177
91177,34520
91177,957273
91177,124930
1261654,166595
166595,139825
139825,11880
11880,104162
11880,56874
215876,22872
22872,59068
59068,907625
907625,197181
197181,26424
59817,41222
59817,23776
59817,261214
59817,20462
17312,106570
352737,347666
352737,353310
352737,20323
347666,1575081
347666,773655
1462010,24051
22999,370462
22999,29049
370462,153910
370462,370543
370462,370359
153910,780046
153910,124930
153910,132549
38554,1528947
38554,744126
38554,129355
38554,309386
38554,187427
38554,78953
38554,52255
38554,223021
38554,142492
38554,41860
38554,56797
1528947,1289276
53436,517497
53436,59191
53436,124930
53436,53895
53436,30790
53436,349982
421711,334530
421711,341646
421711,29508
421711,426277
421711,421752
72049,24051
72049,140132
72049,56797
839863,1185782
1185782,109739
109739,1417712
41222,71805
41222,1203346
41222,879581
41222,852899
41222,146770
123662,71805
71805,946620
71805,129355
71805,70545
238463,583401
238463,183684
238463,223021
334530,334530
334530,778655
334530,25787
334530,140132
334530,129355
334530,38543
334530,20323
334530,341037
67069,1204475
1204475,1238661
1238661,1307487
1307487,1307932
1307932,1307138
1307138,1303570
583401,32651
583401,129355
583401,30790
583401,599315
9310,34362
421494,242395
242395,212314
212314,67942
939077,433396
207491,983036
983036,507583
600351,1274495
972311,772349
972311,150676
772349,162097
162097,11784
11784,409711
409711,11736
11736,11753
11736,12037
11751,11750
11750,11743
11743,11749
11749,11747
678081,11827
11827,696518
